Order_ID,Region,Product,Demand,Inventory,Lead_Time,Transport_Cost,Warehouse_Capacity,Warehouse_Utilization,On_Time_Delivery
566,South,Apparel,134,204,4,618,1722,87,1
567,West,Apparel,362,98,8,1335,845,62,1
568,East,Electronics,196,114,5,3906,1167,46,1
569,West,Grocery,53,575,6,4389,1876,55,1
570,East,Apparel,427,243,11,684,729,96,0
571,East,Apparel,499,156,12,4961,1730,91,0
572,North,Apparel,373,267,11,2295,676,62,0
573,West,Grocery,419,581,5,1156,833,91,0
574,North,Electronics,168,66,3,4306,567,93,0
575,North,Grocery,456,367,2,3795,581,77,0
576,West,Electronics,252,455,12,2166,583,60,0
577,East,Electronics,76,72,14,3376,1569,41,0
578,East,Grocery,237,399,8,4223,1545,78,1
579,North,Grocery,212,494,4,2083,1750,99,1
580,East,Electronics,184,198,5,4603,1774,75,0
581,West,Electronics,105,53,11,2425,1231,93,0
582,North,Electronics,225,281,5,3318,1527,56,0
583,East,Apparel,69,391,8,1366,1600,59,0
584,North,Apparel,329,460,2,4883,638,47,1
585,South,Grocery,466,47,10,525,756,40,0
586,North,Electronics,87,343,9,3819,1255,77,1
587,North,Grocery,477,554,11,1420,1332,97,0
588,North,Apparel,147,367,3,1185,809,53,1
589,South,Apparel,372,490,5,1748,893,58,1
590,West,Electronics,122,535,12,1052,1540,70,0
591,North,Electronics,325,408,14,4087,1822,66,0
592,North,Grocery,437,438,8,2277,577,92,1
593,South,Electronics,360,464,1,4355,1608,81,1
594,South,Electronics,348,339,7,3446,798,56,1
595,West,Apparel,239,30,4,1518,1638,89,1
596,North,Grocery,451,341,1,1924,1540,99,1
597,South,Grocery,204,397,6,4469,836,89,1
598,North,Grocery,73,386,2,4266,1117,84,1
599,East,Grocery,189,225,10,2549,1349,84,1
600,East,Apparel,61,249,1,4302,1484,65,0
601,East,Grocery,348,149,5,2528,565,62,0
602,East,Apparel,264,516,10,601,1643,81,1
603,North,Apparel,227,413,4,3163,967,51,0
604,East,Apparel,116,267,3,569,509,52,1
605,North,Grocery,327,110,5,2968,1253,60,0
606,West,Grocery,122,420,13,355,595,69,0
607,North,Grocery,200,478,14,4350,728,54,0
608,South,Apparel,86,595,4,4402,679,91,1
609,East,Grocery,275,527,8,1598,1714,45,1
610,North,Apparel,423,182,3,4565,1318,91,1
611,North,Electronics,174,367,3,1498,1965,96,1
612,East,Apparel,257,64,10,2237,630,98,1
613,West,Electronics,487,439,13,364,686,79,0
614,West,Grocery,243,467,1,207,813,79,1
615,East,Grocery,452,220,2,346,534,76,1
616,North,Apparel,168,580,3,934,620,41,0
617,South,Grocery,60,455,5,1855,1326,52,1
618,West,Apparel,253,151,9,853,1789,79,1
619,South,Grocery,397,557,13,2455,1926,80,0
620,East,Apparel,263,259,3,2440,989,71,1
621,South,Grocery,233,38,2,4077,1626,69,1
622,North,Grocery,413,571,9,2759,1578,94,1
623,North,Electronics,406,38,5,2534,627,77,0
624,East,Grocery,267,151,10,4444,588,40,1
625,West,Apparel,351,515,14,1395,714,65,0
626,North,Electronics,125,535,9,2150,574,41,1
627,West,Grocery,353,265,6,4646,1357,44,1
628,West,Grocery,68,391,8,3311,1936,77,0
629,North,Apparel,420,126,13,619,1338,40,0
630,West,Electronics,374,479,1,3636,785,40,1
631,South,Grocery,474,278,13,4741,600,43,0
632,East,Grocery,156,221,11,943,1474,83,0
633,North,Apparel,179,350,10,2769,554,54,1
634,North,Grocery,443,346,1,1204,1091,72,1
635,East,Apparel,469,553,11,532,1413,63,0
636,South,Apparel,320,216,2,569,1664,70,0
637,West,Electronics,142,221,6,2558,1883,74,1
638,South,Electronics,267,465,3,1207,617,48,1
639,East,Apparel,386,489,2,3845,1746,46,1
640,East,Electronics,112,203,11,512,1157,96,0
641,East,Grocery,494,138,4,4110,1563,77,1
642,North,Grocery,301,575,11,1737,1176,72,0
643,East,Electronics,309,479,11,3156,1411,82,0
644,East,Apparel,207,72,7,1393,1726,94,1
645,South,Electronics,54,408,9,1867,1760,64,1
646,North,Electronics,167,159,3,3942,1815,52,1
647,West,Electronics,410,141,5,4078,1819,42,0
648,East,Electronics,240,314,12,3486,876,47,0
649,North,Electronics,446,559,3,1207,939,77,0
650,South,Apparel,485,287,14,275,736,61,0
651,North,Apparel,74,129,12,3436,972,76,0
652,East,Electronics,373,324,4,3763,760,77,0
653,East,Apparel,69,241,5,783,1550,65,0
654,West,Apparel,361,213,2,815,1207,88,1
655,North,Grocery,430,395,12,3360,1495,70,0
656,West,Grocery,452,287,2,1353,1629,53,0
657,East,Electronics,487,68,12,3885,1972,43,0
658,North,Grocery,105,453,12,2635,575,40,0
659,North,Grocery,405,208,4,1202,1441,90,1
660,North,Grocery,437,529,12,1015,1280,85,0
661,West,Grocery,222,370,5,3150,1256,96,1
662,North,Grocery,67,107,4,401,1104,41,1
663,North,Apparel,350,82,14,1489,767,83,0
664,East,Apparel,237,224,13,1335,867,94,0
665,South,Grocery,487,336,12,3565,548,93,0
666,West,Apparel,171,160,3,4798,1397,90,1
667,West,Electronics,86,362,12,3057,1774,97,0
668,North,Apparel,475,49,10,1735,1572,65,1
669,North,Electronics,339,397,11,377,1113,88,0
670,West,Apparel,235,117,5,487,1033,92,1
671,West,Electronics,297,251,10,1905,542,40,1
672,East,Grocery,479,61,4,967,1080,90,1
673,South,Electronics,64,279,10,2806,735,82,1
674,North,Grocery,101,481,14,3334,1096,45,0
675,South,Apparel,111,139,6,4939,1963,61,1
676,South,Apparel,460,335,7,1733,1506,94,1
677,South,Grocery,392,446,10,2514,1508,63,1
678,North,Grocery,370,185,10,4696,1424,42,1
679,South,Grocery,236,593,14,2967,770,82,0
680,South,Grocery,221,416,5,941,1430,46,0
681,East,Electronics,64,340,5,3275,1584,93,1
682,East,Grocery,118,343,6,3210,1535,68,1
683,South,Grocery,135,377,3,1308,1847,52,1
684,East,Apparel,436,365,6,2341,1033,57,1
685,West,Grocery,190,477,3,2601,1342,62,0
686,North,Grocery,155,284,2,1288,1678,73,0
687,South,Grocery,415,121,7,2147,872,85,1
688,South,Apparel,319,105,11,2457,1727,82,0
689,East,Apparel,180,107,3,3413,1527,69,0
690,North,Grocery,56,554,8,217,1792,53,1
691,South,Grocery,135,540,11,3288,1113,78,0
692,East,Grocery,104,523,6,2952,1622,41,0
693,North,Electronics,63,38,9,607,626,56,1
694,West,Apparel,122,275,14,3881,1784,42,0
695,East,Grocery,358,194,9,425,1259,42,1
696,East,Electronics,149,236,8,2425,1502,41,1
697,East,Electronics,234,328,4,2249,1139,93,0
698,South,Grocery,471,396,2,3729,1073,87,1
699,West,Grocery,183,217,2,2050,1584,92,0
700,South,Electronics,154,299,2,413,508,56,1
701,East,Electronics,93,37,5,556,973,82,1
702,West,Grocery,315,476,8,354,1514,44,1
703,North,Grocery,356,521,9,742,899,44,1
704,North,Grocery,57,234,12,3597,1423,43,0
705,North,Electronics,411,403,9,2153,1346,96,0
706,West,Grocery,458,581,8,2206,1062,83,1
707,North,Apparel,295,361,2,3944,1004,71,1
708,East,Apparel,153,175,9,326,1509,71,1
709,South,Electronics,363,58,9,2970,1714,78,1
710,East,Electronics,428,190,3,460,1340,65,1
711,South,Grocery,124,271,1,4870,891,50,0
712,East,Electronics,230,377,4,4496,1399,63,1
713,East,Grocery,228,109,8,1475,827,54,1
714,East,Electronics,152,263,9,1327,1468,82,1
715,East,Grocery,219,498,11,2895,1033,56,0
716,West,Grocery,110,181,3,1547,883,60,1
717,North,Electronics,262,86,14,307,1371,51,0
718,South,Electronics,323,54,13,2499,1441,77,0
719,North,Electronics,90,151,12,1289,1853,42,0
720,South,Electronics,493,543,14,3794,1099,52,0
721,East,Electronics,277,490,11,2629,1352,87,0
722,West,Electronics,92,412,2,4411,1250,48,0
723,East,Grocery,380,437,4,4318,887,62,1
724,North,Electronics,279,430,5,4989,883,57,0
725,West,Apparel,318,311,7,4398,1428,85,0
726,West,Grocery,196,97,8,4392,1762,84,1
727,North,Grocery,249,239,9,2407,658,50,1
728,North,Electronics,55,339,6,4889,1128,57,1
729,West,Grocery,491,194,9,2678,1212,89,1
730,South,Grocery,474,344,9,4831,1028,69,1
731,West,Electronics,383,178,9,3503,1857,77,1
732,South,Grocery,370,234,11,3866,1096,96,0
733,South,Electronics,158,79,10,3545,1675,88,1
734,North,Electronics,295,183,1,1343,1829,95,1
735,South,Electronics,203,81,6,4936,1088,44,1
736,North,Apparel,386,42,8,3036,1116,78,1
737,West,Apparel,141,51,9,325,1587,77,0
738,East,Grocery,353,120,3,1788,689,68,0
739,North,Electronics,286,500,12,1010,592,44,0
740,East,Grocery,473,93,9,4471,745,68,1
741,West,Grocery,343,37,11,410,1369,95,0
742,East,Electronics,498,91,6,1497,1442,50,0
743,West,Apparel,310,437,1,4177,1397,94,1
744,South,Electronics,222,437,12,967,747,54,0
745,North,Grocery,78,85,2,3869,1628,94,0
746,North,Electronics,241,411,5,1029,1739,92,1
747,West,Apparel,447,321,5,985,1716,77,0
748,East,Apparel,126,416,7,1276,1436,77,0
749,West,Grocery,82,376,5,2187,1095,62,0
750,South,Electronics,337,415,6,3802,1603,49,0
751,West,Electronics,134,551,8,3099,1326,76,1
752,West,Apparel,387,599,10,2850,1658,80,1
753,East,Electronics,284,236,6,3956,1733,69,1
754,East,Apparel,388,561,9,4824,757,85,1
755,North,Apparel,423,100,12,2991,669,57,0
756,South,Grocery,266,357,7,3628,1703,92,1
757,South,Apparel,449,85,7,2821,953,87,1
758,South,Grocery,101,475,1,1377,1362,83,1
759,West,Apparel,284,245,5,3145,1590,82,1
760,South,Electronics,416,249,2,2069,650,75,1
761,East,Grocery,223,273,8,2577,985,77,1
762,East,Electronics,187,64,6,3763,1906,85,0
763,East,Apparel,104,33,1,3211,1986,84,1
764,North,Electronics,400,55,6,507,1677,73,0
765,South,Grocery,181,356,14,3902,1362,87,0
766,East,Electronics,155,462,4,1988,1049,57,1
767,South,Apparel,227,419,1,1861,1006,73,1
768,West,Apparel,234,171,13,2207,722,53,0
769,East,Apparel,361,565,11,1181,1807,90,0
770,South,Apparel,222,286,13,2207,986,96,0
771,North,Grocery,173,147,13,1967,595,64,0
772,West,Apparel,60,437,14,1391,1052,94,0
773,North,Electronics,72,411,9,3179,889,99,1
774,East,Apparel,273,545,8,1668,779,76,0
775,West,Electronics,448,139,2,2557,1895,97,1
776,East,Apparel,199,145,3,224,1366,51,1
777,East,Apparel,103,339,5,1219,1771,94,1
778,East,Electronics,320,411,8,361,1458,83,1
779,West,Apparel,404,587,5,4245,1240,52,1
780,South,Electronics,450,402,7,667,1694,57,1
781,South,Electronics,306,583,11,2299,790,92,0
782,North,Grocery,203,303,12,2723,758,93,0
783,South,Grocery,248,359,4,1411,1894,50,1
784,North,Apparel,223,495,10,2823,590,48,1
785,South,Grocery,51,399,4,1173,1181,66,1
786,South,Grocery,405,310,1,2686,1202,70,1
787,West,Electronics,392,221,14,2059,1110,92,0
788,South,Electronics,147,423,7,698,793,94,0
789,East,Electronics,423,455,5,903,948,67,0
790,West,Apparel,95,40,6,2086,1042,64,1
791,East,Apparel,310,225,7,1066,1019,59,0
792,West,Electronics,378,82,1,4975,1996,89,0
793,East,Grocery,363,466,1,4243,1235,62,1
794,South,Grocery,368,362,8,2582,1392,48,1
795,South,Apparel,422,497,5,4557,1451,72,0
796,North,Electronics,264,537,6,2909,551,40,0
797,West,Apparel,247,97,7,4742,1193,61,0
798,East,Apparel,197,368,1,3039,1645,44,0
799,North,Electronics,250,160,6,1508,1963,62,1
800,East,Electronics,152,175,1,4218,1132,42,1
801,North,Apparel,237,454,11,4499,1362,54,0
802,North,Grocery,133,517,1,1461,1244,50,1
803,West,Electronics,360,383,7,1208,750,71,1
804,North,Grocery,438,134,11,2842,1149,42,0
805,South,Electronics,366,114,2,1254,1707,72,1
806,North,Electronics,71,478,5,3198,1644,65,1
807,North,Grocery,378,249,11,1652,929,40,0
808,South,Electronics,439,412,5,733,1303,82,0
809,North,Electronics,213,138,11,4386,1501,53,0
810,North,Electronics,167,409,8,4932,1001,67,1
811,West,Electronics,92,50,13,2772,1686,48,0
812,East,Grocery,414,357,5,1559,514,62,1
813,North,Grocery,298,256,7,2182,827,45,0
814,East,Electronics,374,406,5,1546,1007,56,1
815,West,Grocery,443,141,4,2612,1016,40,1
816,West,Electronics,271,183,12,620,799,85,0
817,South,Apparel,227,487,4,3628,966,47,1
818,North,Grocery,457,281,4,3296,1675,56,1
819,West,Electronics,109,45,11,418,1003,93,0
820,East,Electronics,443,519,7,4510,1892,56,0
821,North,Apparel,198,476,3,2741,1018,74,0
822,West,Grocery,121,567,3,3851,682,75,1
823,East,Electronics,81,458,14,1072,1226,63,0
824,West,Electronics,210,400,11,1256,1532,79,0
825,East,Apparel,284,344,7,2975,1237,99,1
826,North,Electronics,185,112,7,1106,1830,94,1
827,West,Grocery,99,74,14,4533,939,92,0
828,North,Apparel,444,431,5,2676,1282,50,1
829,East,Grocery,69,147,3,4274,1374,88,1
830,East,Grocery,371,488,14,2720,1939,82,0
831,East,Electronics,292,120,10,4771,1531,77,1
832,West,Grocery,273,189,13,4885,1693,78,0
833,South,Grocery,305,169,11,4977,1976,61,0
834,East,Apparel,426,159,13,4980,1084,47,0
835,West,Grocery,160,180,12,1329,1208,73,0
836,East,Grocery,249,591,8,3090,1313,93,1
837,West,Grocery,290,110,8,2852,1549,60,1
838,South,Electronics,298,580,6,358,607,83,0
839,West,Electronics,376,161,1,1086,879,44,1
840,East,Grocery,223,410,14,4717,1091,95,0
841,South,Apparel,306,598,8,3870,996,93,0
842,North,Grocery,89,118,4,4669,1909,72,0
843,North,Electronics,205,283,7,2152,1374,40,1
844,East,Electronics,74,197,9,3390,1918,66,1
845,South,Electronics,139,206,12,2670,619,44,0
846,South,Apparel,124,115,7,2314,971,47,0
847,South,Electronics,369,252,8,1045,1568,85,1
848,North,Apparel,139,191,8,4597,1079,78,1
849,South,Apparel,230,446,10,2330,1350,79,0
850,East,Electronics,189,55,3,1834,1816,97,1
851,South,Apparel,305,408,14,2845,895,77,0
852,South,Apparel,412,508,2,2352,1214,87,1
853,West,Electronics,66,352,7,2455,1320,65,1
854,East,Electronics,471,334,1,4149,1126,41,1
855,South,Grocery,366,468,4,1095,1548,73,0
856,East,Apparel,354,118,5,203,797,58,0
857,North,Apparel,323,545,9,4035,1587,79,1
858,East,Electronics,294,537,13,3552,1827,92,0
859,South,Apparel,478,70,2,1628,1131,62,1
860,East,Apparel,58,363,13,4053,744,78,0
861,West,Grocery,357,527,13,1586,1823,94,0
862,South,Grocery,365,78,6,4761,1269,68,1
863,East,Electronics,466,307,3,2810,683,93,1
864,North,Apparel,341,536,13,4140,1402,59,0
865,West,Apparel,342,483,5,4633,1775,88,0
866,East,Apparel,476,62,12,4753,1181,48,0
867,South,Grocery,370,599,3,4985,955,62,0
868,South,Electronics,80,398,14,4138,1868,56,0
869,South,Electronics,54,585,1,1398,1682,55,1
870,North,Apparel,164,134,1,3518,887,49,1
871,North,Grocery,389,219,4,514,937,76,1
872,West,Electronics,375,263,6,280,1966,87,0
873,West,Electronics,245,369,2,4084,554,44,1
874,North,Electronics,209,108,11,3922,1215,66,0
875,South,Electronics,398,54,14,1386,1264,62,0
876,North,Apparel,385,199,9,577,1511,67,1
877,North,Apparel,64,546,5,2915,980,74,1
878,North,Grocery,173,122,10,1348,799,52,1
879,South,Electronics,74,292,7,2768,986,66,1
880,East,Grocery,436,271,4,4488,1121,79,1
881,West,Electronics,346,238,3,4065,1026,47,0
882,South,Electronics,120,502,5,404,1965,97,1
883,East,Electronics,447,460,3,2747,611,49,1
884,South,Electronics,378,236,2,4624,1937,75,1
885,East,Electronics,68,251,2,1160,1506,69,1
886,East,Electronics,430,489,11,3187,1777,61,0
887,West,Apparel,254,321,5,4850,1859,64,1
888,South,Apparel,320,370,13,2300,1952,91,0
889,West,Electronics,63,283,1,4153,1832,67,0
890,West,Grocery,224,590,8,768,1199,45,1
891,North,Grocery,283,496,7,1913,1180,83,1
892,East,Apparel,208,221,10,2262,1519,51,1
893,North,Electronics,276,220,12,2586,1519,59,0
894,West,Electronics,349,327,14,330,1508,61,0
895,West,Grocery,273,524,12,1011,1327,69,0
896,West,Apparel,427,350,2,4328,755,81,1
897,North,Grocery,140,54,7,1252,1392,70,1
898,West,Electronics,466,118,10,1334,643,86,1
899,West,Grocery,191,388,8,4990,1917,42,1
900,West,Electronics,233,547,12,2565,1314,99,0
901,West,Apparel,256,365,14,2408,1990,72,0
902,North,Apparel,102,184,1,4678,1638,72,1
903,North,Apparel,353,442,8,3381,1220,61,1
904,East,Apparel,274,222,8,4872,824,72,1
905,West,Apparel,359,129,11,4466,1655,89,0
906,South,Electronics,466,573,3,509,1885,85,0
907,North,Grocery,342,219,1,1140,1872,42,1
908,North,Electronics,50,455,9,4722,1566,51,1
909,East,Grocery,184,121,2,4912,629,84,1
910,West,Electronics,252,455,3,2401,1558,75,1
911,North,Grocery,413,552,2,3893,1767,85,0
912,East,Apparel,70,471,14,1741,1796,43,0
913,South,Apparel,322,477,10,1592,1815,81,1
914,South,Apparel,153,314,7,4792,1688,69,1
915,South,Apparel,58,525,14,1883,1504,63,0
916,West,Electronics,229,140,11,3111,508,48,0
917,North,Electronics,452,127,5,4735,876,81,1
918,North,Grocery,378,590,7,4287,1881,61,1
919,South,Apparel,166,341,6,3505,803,98,1
920,West,Electronics,84,252,9,694,1874,80,1
921,West,Grocery,69,169,14,4631,1735,57,0
922,West,Grocery,487,269,11,670,1001,46,0
923,East,Apparel,53,469,12,3576,791,79,0
924,South,Electronics,286,36,14,4852,704,85,0
925,West,Apparel,165,525,7,1688,686,45,0
926,North,Grocery,217,469,5,884,1213,62,1
927,South,Grocery,452,477,1,2603,1191,68,0
928,East,Electronics,157,451,11,3982,841,88,0
929,West,Electronics,412,423,5,1016,1163,95,1
930,North,Electronics,445,428,9,4609,1204,69,1
931,North,Grocery,325,125,14,3547,608,45,0
932,East,Apparel,365,571,7,3934,839,91,0
933,West,Apparel,231,33,3,870,1504,67,1
934,North,Apparel,223,215,13,3831,1157,76,0
935,South,Electronics,266,250,12,2592,1312,41,0
936,South,Electronics,414,578,2,1677,915,47,0
937,South,Electronics,398,35,6,2761,1506,86,1
938,West,Electronics,79,285,4,2301,672,67,0
939,South,Electronics,442,256,11,262,1357,99,0
940,North,Apparel,176,575,2,4669,963,52,0
941,South,Apparel,208,89,14,625,1631,65,0
942,South,Apparel,247,443,5,4128,1519,67,1
943,East,Grocery,278,135,2,478,1464,47,1
944,West,Apparel,132,507,1,3312,914,44,1
945,West,Electronics,188,424,1,1799,740,74,0
946,West,Apparel,471,567,10,1765,1472,66,1
947,East,Grocery,89,186,8,1864,1958,99,0
948,West,Apparel,471,488,13,2144,1221,83,0
949,East,Electronics,379,484,14,1498,544,59,0
950,North,Electronics,363,161,4,1261,1605,93,0
951,North,Electronics,425,374,11,2376,1772,84,0
952,North,Electronics,54,571,1,3844,524,45,1
953,East,Electronics,96,463,3,2935,952,41,1
954,West,Electronics,493,568,13,4536,1224,46,0
955,North,Electronics,392,467,3,2133,1971,91,1
956,South,Electronics,179,566,9,3992,1727,60,1
957,West,Apparel,353,594,6,2979,1921,51,1
958,West,Grocery,412,105,13,2593,1850,57,0
959,East,Electronics,418,108,5,4237,1741,56,1
960,North,Grocery,265,111,7,2978,519,45,0
961,South,Electronics,343,387,4,2677,1476,44,1
962,West,Grocery,196,141,6,573,914,85,1
963,North,Grocery,334,168,12,1106,1322,88,0
964,East,Electronics,467,531,11,4509,1825,57,0
965,South,Apparel,335,213,8,4330,1335,71,1
966,South,Apparel,128,506,11,4923,977,61,0
967,North,Grocery,449,575,8,1200,1145,77,1
968,East,Apparel,338,262,5,1560,1742,66,1
969,West,Grocery,251,128,2,1530,1962,42,1
970,South,Apparel,404,426,5,3685,1348,46,0
971,East,Electronics,92,450,13,1628,801,76,0
972,North,Apparel,142,105,11,1797,1028,88,0
973,West,Electronics,181,554,1,4598,1922,87,1
974,West,Electronics,333,409,12,4717,966,65,0
975,West,Electronics,190,273,8,4680,617,84,1
976,North,Apparel,118,405,6,1425,1112,75,0
977,North,Apparel,441,466,9,2161,1640,64,0
978,West,Electronics,382,228,14,897,1058,54,0
979,North,Electronics,111,544,7,3846,738,66,0
980,South,Electronics,386,236,9,3592,966,57,0
981,North,Electronics,96,131,9,3229,934,58,0
982,East,Grocery,81,261,12,4663,642,74,0
983,East,Grocery,132,121,14,248,1771,98,0
984,West,Electronics,392,56,2,3751,1503,70,1
985,South,Apparel,102,324,1,4110,1786,74,0
986,North,Apparel,425,392,7,4689,1028,66,0
987,South,Grocery,208,500,9,2438,1651,58,0
988,West,Apparel,364,584,1,924,1579,99,1
989,North,Electronics,427,217,14,2393,1758,70,0
990,East,Apparel,133,592,7,3073,1208,83,0
991,South,Electronics,196,61,4,2586,1735,78,0
992,North,Grocery,94,446,5,670,1354,81,1
993,South,Apparel,248,213,4,3803,1118,56,0
994,South,Apparel,359,179,6,4825,1369,60,1
995,West,Apparel,217,565,14,407,1558,81,0
996,West,Electronics,146,221,11,1789,1524,95,0
997,West,Electronics,464,38,5,4185,804,98,1
998,West,Electronics,473,186,12,1744,862,94,0
999,North,Electronics,388,82,8,853,1381,91,1
1000,South,Grocery,103,339,5,3827,563,43,1
1001,South,Apparel,369,210,12,4081,1663,50,0
1002,South,Electronics,63,458,8,3855,1901,49,1
1003,East,Electronics,212,351,3,3765,1583,85,0
1004,East,Grocery,363,326,4,4839,1634,40,1
1005,South,Electronics,345,246,8,3033,1394,62,0
1006,West,Electronics,178,229,2,3476,756,67,0
1007,East,Grocery,218,439,8,3228,870,84,1
1008,South,Grocery,176,177,7,3493,607,55,1
1009,South,Apparel,279,329,2,701,557,82,1
1010,South,Apparel,397,43,11,3671,1666,88,0
1011,East,Grocery,272,379,6,3252,1454,91,0
1012,West,Electronics,293,358,7,631,1796,72,0
1013,South,Grocery,243,53,4,1145,1641,66,1
1014,South,Grocery,496,419,4,1100,684,92,1
1015,West,Grocery,148,331,12,1977,1293,78,0
1016,West,Electronics,482,404,12,1647,1067,94,0
1017,East,Electronics,383,91,2,4188,1232,82,1
1018,West,Grocery,343,290,9,4424,931,95,0
1019,East,Electronics,296,46,12,1171,1303,89,0
1020,East,Grocery,382,162,3,2582,1688,51,1
1021,East,Electronics,260,544,5,2114,1189,87,1
1022,North,Grocery,298,565,11,3931,1348,71,0
1023,South,Grocery,69,198,9,4127,655,62,1
1024,East,Grocery,376,407,8,2140,1258,48,1
1025,North,Electronics,348,405,5,798,1125,55,1
1026,North,Grocery,304,480,6,1259,1736,98,1
1027,South,Apparel,310,507,6,4977,1763,45,1
1028,South,Electronics,212,148,2,3423,750,56,0
1029,West,Electronics,136,142,9,4947,1269,43,1
1030,North,Electronics,198,196,13,4343,654,72,0
1031,North,Grocery,107,117,8,908,558,74,1
1032,North,Grocery,268,459,8,1982,1935,95,0
1033,East,Grocery,284,451,5,1830,1175,53,1
